Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1449690976,s,heart_rate,136,bpm,smo2,42.1,percent,power,203,watts
Data,2,record,timestamp,1449690977,s,heart_rate,136,bpm,smo2,40.9,percent,power,203,watts
Data,2,record,timestamp,1449690978,s,heart_rate,136,bpm,smo2,40.9,percent,power,200,watts
Data,2,record,timestamp,1449690979,s,heart_rate,137,bpm,smo2,41.6,percent,power,200,watts
Data,2,record,timestamp,1449690980,s,heart_rate,137,bpm,smo2,43.6,percent,power,198,watts
Data,2,record,timestamp,1449690981,s,heart_rate,137,bpm,smo2,45.4,percent,power,198,watts
Data,2,record,timestamp,1449690982,s,heart_rate,137,bpm,smo2,46.1,percent,power,198,watts
Data,2,record,timestamp,1449690983,s,heart_rate,138,bpm,smo2,45.0,percent,power,200,watts
Data,2,record,timestamp,1449690984,s,heart_rate,138,bpm,smo2,42.8,percent,power,198,watts
Data,2,record,timestamp,1449690985,s,heart_rate,139,bpm,smo2,41.2,percent,power,198,watts
Data,2,record,timestamp,1449690986,s,heart_rate,139,bpm,smo2,40.7,percent,power,198,watts
Data,2,record,timestamp,1449690987,s,heart_rate,138,bpm,smo2,41.3,percent,power,198,watts
Data,2,record,timestamp,1449690988,s,heart_rate,138,bpm,smo2,41.7,percent,power,198,watts
Data,2,record,timestamp,1449690989,s,heart_rate,138,bpm,smo2,42.6,percent,power,198,watts
Data,2,record,timestamp,1449690990,s,heart_rate,138,bpm,smo2,43.4,percent,power,198,watts
Data,2,record,timestamp,1449690991,s,heart_rate,138,bpm,smo2,44.4,percent,power,198,watts
Data,2,record,timestamp,1449690992,s,heart_rate,138,bpm,smo2,44.1,percent,power,199,watts
Data,2,record,timestamp,1449690993,s,heart_rate,139,bpm,smo2,43.1,percent,power,199,watts
Data,2,record,timestamp,1449690994,s,heart_rate,139,bpm,smo2,41.7,percent,power,202,watts
Data,2,record,timestamp,1449690995,s,heart_rate,139,bpm,smo2,41.6,percent,power,202,watts
Data,2,record,timestamp,1449690996,s,heart_rate,138,bpm,smo2,41.9,percent,power,202,watts
Data,2,record,timestamp,1449690997,s,heart_rate,138,bpm,smo2,42.9,percent,power,202,watts
Data,2,record,timestamp,1449690998,s,heart_rate,138,bpm,smo2,42.9,percent,power,200,watts
Data,2,record,timestamp,1449690999,s,heart_rate,138,bpm,smo2,43.5,percent,power,199,watts
Data,2,record,timestamp,1449691000,s,heart_rate,138,bpm,smo2,43.1,percent,power,199,watts
Data,2,record,timestamp,1449691001,s,heart_rate,138,bpm,smo2,42.9,percent,power,200,watts
