Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1453485924,s,heart_rate,122,bpm,smo2,70.9,percent,power,0,watts
Data,2,record,timestamp,1453485925,s,heart_rate,123,bpm,smo2,71.0,percent,power,0,watts
Data,2,record,timestamp,1453485926,s,heart_rate,123,bpm,smo2,70.8,percent,power,0,watts
Data,2,record,timestamp,1453485927,s,heart_rate,123,bpm,smo2,70.8,percent,power,0,watts
Data,2,record,timestamp,1453485928,s,heart_rate,124,bpm,smo2,71.0,percent,power,0,watts
Data,2,record,timestamp,1453485929,s,heart_rate,124,bpm,smo2,70.9,percent,power,0,watts
Data,2,record,timestamp,1453485930,s,heart_rate,123,bpm,smo2,70.6,percent,power,0,watts
Data,2,record,timestamp,1453485931,s,heart_rate,122,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485932,s,heart_rate,122,bpm,smo2,69.9,percent,power,0,watts
Data,2,record,timestamp,1453485933,s,heart_rate,121,bpm,smo2,69.9,percent,power,0,watts
Data,2,record,timestamp,1453485934,s,heart_rate,121,bpm,smo2,70.0,percent,power,0,watts
Data,2,record,timestamp,1453485935,s,heart_rate,122,bpm,smo2,70.2,percent,power,0,watts
Data,2,record,timestamp,1453485936,s,heart_rate,125,bpm,smo2,69.9,percent,power,0,watts
Data,2,record,timestamp,1453485937,s,heart_rate,125,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485938,s,heart_rate,126,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485939,s,heart_rate,127,bpm,smo2,70.0,percent,power,0,watts
Data,2,record,timestamp,1453485940,s,heart_rate,127,bpm,smo2,69.7,percent,power,0,watts
Data,2,record,timestamp,1453485941,s,heart_rate,127,bpm,smo2,69.1,percent,power,0,watts
Data,2,record,timestamp,1453485942,s,heart_rate,127,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485943,s,heart_rate,125,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453485944,s,heart_rate,124,bpm,smo2,68.7,percent,power,0,watts
Data,2,record,timestamp,1453485945,s,heart_rate,124,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485946,s,heart_rate,121,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453485947,s,heart_rate,121,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485948,s,heart_rate,121,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485949,s,heart_rate,121,bpm,smo2,68.7,percent,power,0,watts
Data,2,record,timestamp,1453485950,s,heart_rate,121,bpm,smo2,68.5,percent,power,0,watts
