,molecule_chembl_id,IC50,units,smiles,pIC50
1129,CHEMBL1242119,2000.0,nM,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,5.698970004336019
1130,CHEMBL475796,2000.0,nM,Cc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.698970004336019
1131,CHEMBL1241775,2000.0,nM,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,5.698970004336019
1132,CHEMBL55742,2000.0,nM,O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.698970004336019
1133,CHEMBL1241773,2000.0,nM,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.698970004336019
1134,CHEMBL3690073,2044.0,nM,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C(=O)OC(C)(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1,5.689519108537325
1135,CHEMBL1242288,2050.0,nM,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,5.688246138944246
1136,CHEMBL553,2100.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.6777807052660805
1137,CHEMBL1242208,2100.0,nM,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,5.6777807052660805
1138,CHEMBL1242472,2100.0,nM,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.6777807052660805
1139,CHEMBL2177640,2130.0,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc(N3CCCCC3)nc2)nn1,5.671620396561263
1140,CHEMBL3781989,2160.0,nM,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,5.665546248849069
1141,CHEMBL1242758,2200.0,nM,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,5.657577319177793
1142,CHEMBL1241774,2200.0,nM,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,5.657577319177793
1143,CHEMBL1242118,2200.0,nM,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,5.657577319177793
1144,CHEMBL2408498,2260.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1ncccc1F,5.645891560852599
1145,CHEMBL3357634,2262.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,5.645507399410564
1146,CHEMBL3780971,2270.0,nM,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,5.6439741428068775
1147,CHEMBL1834657,2300.0,nM,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,5.638272163982407
1148,CHEMBL3347650,2300.0,nM,COCc1cc2cc(NC(=O)c3ccccc3Br)cnc2[nH]1,5.638272163982407
1149,CHEMBL3582441,2400.0,nM,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,5.619788758288394
1150,CHEMBL3781696,2490.0,nM,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,5.603800652904264
1151,CHEMBL1242027,2500.0,nM,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,5.6020599913279625
1152,CHEMBL3781479,2540.0,nM,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)cncc3n2)cc1,5.5951662833800615
1153,CHEMBL1242757,2600.0,nM,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,5.585026652029182
1154,CHEMBL493315,2600.0,nM,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)s2)cc1Nc1ncc(-c2cccnc2)s1,5.585026652029182
1155,CHEMBL1241947,2600.0,nM,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,5.585026652029182
1156,CHEMBL3780758,2660.0,nM,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,5.575118363368933
1157,CHEMBL1630108,2700.0,nM,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,5.568636235841012
1158,CHEMBL3735491,2700.0,nM,CC(C)n1nc(C#Cc2cccc(Cl)c2)c2c(N)ncnc21,5.568636235841012
1159,CHEMBL1080580,2700.0,nM,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1,5.568636235841012
1160,CHEMBL2408507,2710.0,nM,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)n1,5.567030709125595
1161,CHEMBL4078893,2750.0,nM,FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12,5.560667306169737
1162,CHEMBL2408506,2770.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCCN1CCOCC1,5.557520230935552
1163,CHEMBL483847,2800.0,nM,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,5.552841968657781
1164,CHEMBL3734967,2800.0,nM,COc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,5.552841968657781
1165,CHEMBL153843,2820.0,nM,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,5.549750891680639
1166,CHEMBL3966536,2877.0,nM,CNCCOc1ccc(-c2sc3nc(-c4cccs4)nc(NN4C(=O)C=C(C)C4=O)c3c2C)cc1.Cl,5.541060138109674
1167,CHEMBL598797,2890.0,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,5.539102157243452
1168,CHEMBL1630114,2900.0,nM,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,5.537602002101044
1169,CHEMBL3823620,2950.0,nM,CN(C)C1CCN(CCn2nc(-c3ccc(CC(=O)OC(C)(C)C)cc3)c3c(N)ncnc32)CC1,5.530177984021837
1170,CHEMBL2311808,2953.0,nM,Cc1cn(-c2cccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)c2)cn1,5.529736553034922
1171,CHEMBL3347419,3000.0,nM,COC(=O)c1cc2cc(NCc3ccc4[nH]ccc4c3)cnc2[nH]1,5.522878745280337
1172,CHEMBL1241950,3000.0,nM,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,5.522878745280337
1173,CHEMBL332882,3090.0,nM,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,5.510041520575165
1174,CHEMBL2382016,3100.0,nM,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,5.508638306165727
1175,CHEMBL231633,3110.0,nM,Cc1ccc(NC(=O)c2ccc(CN(C)CCCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.507239610973162
1176,CHEMBL2408505,3160.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCc1ccccc1,5.500312917381596
1177,CHEMBL2312646,3170.0,nM,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,5.498940737782249
1178,CHEMBL1242115,3200.0,nM,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,5.494850021680094
1179,CHEMBL3347277,3206.0,nM,COC(=O)c1cc2cc(NC(=O)c3ccc4[nH]ccc4c3)cnc2[nH]1,5.494036481981874
1180,CHEMBL291963,3300.0,nM,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,5.481486060122112
1181,CHEMBL565612,3300.0,nM,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,5.481486060122112
1182,CHEMBL606245,3400.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,5.468521082957745
1183,CHEMBL573578,3400.0,nM,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,5.468521082957745
1184,CHEMBL120979,3400.0,nM,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,5.468521082957745
1185,CHEMBL1241680,3400.0,nM,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,5.468521082957745
1186,CHEMBL3215571,3440.0,nM,COCCN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1.Cl.Cl,5.46344155742847
1187,CHEMBL123189,3500.0,nM,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,5.455931955649724
1188,CHEMBL1242847,3600.0,nM,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.443697499232712
1189,CHEMBL1241674,3600.0,nM,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.443697499232712
1190,CHEMBL332906,3600.0,nM,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,5.443697499232712
1191,CHEMBL2403817,3620.0,nM,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)n(-c2cccc(NC(=O)OCC3c4ccccc4-c4ccccc43)c2)n1,5.441291429466834
1192,CHEMBL119977,3760.0,nM,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,5.424812155072339
1193,CHEMBL523684,3800.0,nM,O=C(/C=C/c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1)NO,5.42021640338319
1194,CHEMBL1241683,3800.0,nM,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,5.42021640338319
1195,CHEMBL3582427,3800.0,nM,N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,5.42021640338319
1196,CHEMBL292866,3800.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1,5.42021640338319
1197,CHEMBL13462,4000.0,nM,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,5.3979400086720375
1198,CHEMBL481969,4000.0,nM,O=C(CS(=O)(=O)c1ccc(Cl)cc1)N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,5.3979400086720375
1199,CHEMBL1242203,4000.0,nM,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,5.3979400086720375
1200,CHEMBL2408499,4080.0,nM,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c1,5.3893398369101195
1201,CHEMBL1242290,4100.0,nM,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.3872161432802645
1202,CHEMBL1242209,4300.0,nM,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,5.366531544420413
1203,CHEMBL1242379,4400.0,nM,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.356547323513812
1204,CHEMBL492956,4500.0,nM,O=C(/C=C/c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1)NO,5.346787486224656
1205,CHEMBL1630111,4500.0,nM,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.346787486224656
1206,CHEMBL1241439,4500.0,nM,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,5.346787486224656
1207,CHEMBL1241859,4500.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,5.346787486224656
1208,CHEMBL2070081,4600.0,nM,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1.Cl,5.337242168318426
1209,CHEMBL3823451,4690.0,nM,COc1cc(-c2nn(CCN3CCN(C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,5.328827157284916
1210,CHEMBL293803,4900.0,nM,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,5.309803919971486
1211,CHEMBL1630110,4900.0,nM,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,5.309803919971486
1212,CHEMBL1630115,4900.0,nM,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,5.309803919971486
1213,CHEMBL1630113,4900.0,nM,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.309803919971486
1214,CHEMBL2071457,4990.0,nM,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.30189945437661
1215,CHEMBL1241771,5000.0,nM,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,5.301029995663981
1216,CHEMBL685,5000.0,nM,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,5.301029995663981
1217,CHEMBL137706,5000.0,nM,CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.301029995663981
1218,CHEMBL1241682,5100.0,nM,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,5.292429823902063
1219,CHEMBL56671,5100.0,nM,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.292429823902063
1220,CHEMBL1241587,5200.0,nM,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,5.2839966563652006
1221,CHEMBL3582442,5200.0,nM,OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,5.2839966563652006
1222,CHEMBL4062803,5220.0,nM,Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,5.282329496997738
1223,CHEMBL3780632,5270.0,nM,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,5.278189384787453
1224,CHEMBL475820,5300.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)cn1,5.275724130399211
1225,CHEMBL1630109,5300.0,nM,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,5.275724130399211
1226,CHEMBL4066664,5330.0,nM,FC(F)(F)CNc1nc(Nc2ccc3cn[nH]c3c2)nc2ccoc12,5.273272790973428
1227,CHEMBL347537,5330.0,nM,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,5.273272790973428
1228,CHEMBL3780637,5370.0,nM,COc1ccc(-c2cnc3c(Nc4ccc(N5CCOCC5)cc4)nccc3n2)cc1,5.270025714300445
1229,CHEMBL3355482,5600.0,nM,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,5.251811972993799
1230,CHEMBL554084,5700.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,5.2441251443275085
1231,CHEMBL423288,5800.0,nM,CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,5.236572006437063
1232,CHEMBL3237850,5800.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCNCC4)cc3)nc12,5.236572006437063
1233,CHEMBL1242844,5842.0,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,5.233438447362468
1234,CHEMBL3237852,5900.0,nM,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCCNCC4)cc3)nc12,5.229147988357855
1235,CHEMBL3261392,5900.0,nM,CCOc1ccc(S(=O)(=O)N2CCCNCC2)cc1-c1nnc2c(n1)c(C)nn2C,5.229147988357855
1236,CHEMBL1172957,6000.0,nM,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.221848749616356
1237,CHEMBL1242752,6000.0,nM,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,5.221848749616356
1238,CHEMBL421929,6000.0,nM,CCCCCCN(CCCCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.221848749616356
1239,CHEMBL1630112,6000.0,nM,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,5.221848749616356
1240,CHEMBL1242659,6050.0,nM,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,5.2182446253475305
1241,CHEMBL3318027,6050.0,nM,Cn1cc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cn1,5.2182446253475305
1242,CHEMBL1242471,6150.0,nM,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,5.211124884224583
1243,CHEMBL3347651,6200.0,nM,O=C(Nc1cnc2[nH]c(CO)cc2c1)c1ccccc1Br,5.207608310501746
1244,CHEMBL3823212,6323.0,nM,Cc1ccc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)cc1,5.199076818186782
1245,CHEMBL1242381,6400.0,nM,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,5.1938200260161125
1246,CHEMBL1242034,6400.0,nM,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,5.1938200260161125
1247,CHEMBL3787112,6400.0,nM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.1938200260161125
1248,CHEMBL121796,6600.0,nM,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,5.180456064458131
1249,CHEMBL3781028,6840.0,nM,c1ccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)cc1,5.164943898279883
1250,CHEMBL1630116,6900.0,nM,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,5.161150909262744
1251,CHEMBL1765715,6950.0,nM,Cc1ccc(NC(=O)c2ccc(CCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.158015195409886
1252,CHEMBL2420911,7000.0,nM,c1nc(N2CCC3(CCCNC3)CC2)c2nc[nH]c2n1,5.154901959985743
1253,CHEMBL3218000,7000.0,nM,C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,5.154901959985743
1254,CHEMBL3822591,7249.0,nM,Cc1ccc(-c2nn(CCN3CCC(CCN(C)C)CC3)c3ncnc(N)c23)cc1,5.139721900247765
1255,CHEMBL3906886,7252.0,nM,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2cnccc2C)CC1,5.139542204576529
1256,CHEMBL327958,7400.0,nM,CCCCN(CCCC)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,5.130768280269024
1257,CHEMBL3823849,7525.0,nM,Cc1ccc(-c2nn(CCN3CCC(CN(C)C)CC3)c3ncnc(N)c23)cc1,5.1234934957341185
1258,CHEMBL2312649,7610.0,nM,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,5.118615343229427
1259,CHEMBL1288582,7680.0,nM,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,5.114638779968487
1260,CHEMBL1630107,7700.0,nM,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,5.113509274827518
1261,CHEMBL4171235,7700.0,nM,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1ccoc1,5.113509274827518
1262,CHEMBL3781610,7710.0,nM,COc1cccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)c1,5.112945621949043
1263,CHEMBL1822792,7800.0,nM,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,5.107905397309519
1264,CHEMBL1813625,7800.0,nM,CN1CCN(c2ccc(-c3cc4c(c(N)nn4C)c(=O)[nH]3)cc2)CC1,5.107905397309519
1265,CHEMBL473826,7800.0,nM,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)cn3)c2)cc1,5.107905397309519
1266,CHEMBL299477,7900.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,5.102372908709558
1267,CHEMBL1240545,7900.0,nM,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,5.102372908709558
1268,CHEMBL3782023,7910.0,nM,COc1cccc(Nc2cncc3nc(-c4ccc(N5CCCCC5)cc4)cnc23)c1,5.101823516502323
1269,CHEMBL1241858,7930.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.100726812682396
1270,CHEMBL57556,8000.0,nM,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.096910013008056
1271,CHEMBL1241586,8400.0,nM,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,5.075720713938118
1272,CHEMBL3797590,8630.0,nM,Nc1nc2cc(-c3nn(CC4OCCO4)c4ncnc(N)c34)ccc2o1,5.06398920428479
1273,CHEMBL4545044,8700.0,nM,CCn1cnc2c(-c3ccc(F)c(-c4cc5c(cc4OC)C(=O)N(C)C5)c3)cnnc21,5.060480747381382
1274,CHEMBL1241486,8700.0,nM,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5.060480747381382
1275,CHEMBL3781795,8710.0,nM,c1ccc(-c2cnc3cnc(Nc4ccc(N5CCCCC5)cc4)cc3n2)cc1,5.059981844992336
1276,CHEMBL521652,8900.0,nM,Cc1ccc(NC(=O)c2ccc(C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,5.050609993355087
1277,CHEMBL4552628,9100.0,nM,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,5.040958607678906
1278,CHEMBL514351,9200.0,nM,Cc1ccc(NCc2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.036212172654444
1279,CHEMBL3823711,9440.0,nM,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)NC(C)(C)C,5.025028005701931
1280,CHEMBL4160628,9700.0,nM,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(N(C)C)nc1,5.013228265733755
1281,CHEMBL551229,9900.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncc3)ncnc21,5.004364805402449
1282,CHEMBL3800138,9920.0,nM,COC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OC,5.0034883278458215
1283,CHEMBL602471,10000.0,nM,C[C@@H](Oc1ccc2ncc(/C=C/C(N)=O)cc2c1)c1c(Cl)ccc(F)c1Cl,5.0
1284,CHEMBL3823543,10000.0,nM,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NCc1ccccc1,5.0
1285,CHEMBL44,10000.0,nM,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.0
1286,CHEMBL2030560,10000.0,nM,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,5.0
1287,CHEMBL276711,11000.0,nM,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,4.958607314841775
1288,CHEMBL1242031,11000.0,nM,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,4.958607314841775
1289,CHEMBL1242030,11000.0,nM,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,4.958607314841775
1290,CHEMBL3217993,11000.0,nM,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,4.958607314841775
1291,CHEMBL1242751,11200.0,nM,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,4.950781977329818
1292,CHEMBL2408497,11200.0,nM,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccccn1,4.950781977329818
1293,CHEMBL3780515,11520.0,nM,c1ccc(-c2cnc3c(Nc4ccc(N5CCOCC5)cc4)nccc3n2)cc1,4.938547520912807
1294,CHEMBL1242207,12000.0,nM,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,4.920818753952375
1295,CHEMBL1242380,12000.0,nM,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.920818753952375
1296,CHEMBL1242666,12000.0,nM,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,4.920818753952375
1297,CHEMBL2312303,12030.0,nM,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,4.919734372660155
1298,CHEMBL3904850,12200.0,nM,COc1ccc(C(=O)NNc2nc3c(cnn3-c3ccccc3)c(=O)n2-c2ccccc2)cc1,4.913640169325252
1299,CHEMBL3780571,12900.0,nM,c1ccc(-c2cnc3cc(Nc4ccc(N5CCCCC5)cc4)ncc3n2)cc1,4.889410289700751
1300,CHEMBL1242025,13000.0,nM,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1,4.886056647693163
